phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,2.3511,-1.073235,0.464054,0.000,9.281103,0.4702
exp,2.3543,-1.069503,0.466475,0.000,9.329531,0.4709
exp,2.3641,-1.067627,0.469020,0.000,9.329532,0.4728
exp,2.3773,-1.065751,0.469020,0.000,9.380439,0.4755
exp,2.3874,-1.065751,0.469020,0.000,9.380439,0.4775
exp,2.3992,-1.061975,0.474258,0.000,9.393289,0.4798
exp,2.4039,-1.058165,0.476265,0.000,9.525329,0.4808
exp,2.4145,-1.054333,0.479550,0.000,9.525330,0.4829
exp,2.4240,-1.052414,0.479550,0.000,9.591029,0.4848
exp,2.4364,-1.046627,0.483575,0.000,9.633339,0.4873
exp,2.4486,-1.040814,0.486041,0.000,9.671530,0.4897
exp,2.4603,-1.036916,0.488471,0.000,9.720860,0.4921
exp,2.4644,-1.032999,0.490807,0.000,9.769460,0.4929
exp,2.4739,-1.031036,0.490807,0.000,9.816174,0.4948
exp,2.4851,-1.027103,0.491625,0.000,9.832536,0.4970
exp,2.4971,-1.023154,0.493523,0.000,9.870484,0.4994
exp,2.5097,-1.015203,0.498147,0.000,9.962983,0.5019
exp,2.5141,-1.011208,0.500665,0.000,9.962983,0.5028
exp,2.5239,-1.011208,0.500665,0.000,9.962983,0.5048
exp,2.5343,-1.007199,0.501532,0.000,10.013332,0.5069
exp,2.5460,-1.003171,0.503494,0.000,10.069905,0.5092
exp,2.5588,-0.997095,0.507903,0.000,10.158099,0.5118
exp,2.5639,-0.993021,0.510466,0.000,10.209354,0.5128
exp,2.5744,-0.988938,0.510466,0.000,10.209355,0.5149
exp,2.5840,-0.986892,0.511479,0.000,10.271375,0.5168
exp,2.5954,-0.982776,0.515480,0.000,10.309642,0.5191
exp,2.6080,-0.976581,0.517761,0.000,10.355263,0.5216
exp,2.6194,-0.970358,0.520276,0.000,10.405547,0.5239
exp,2.6240,-0.966186,0.522538,0.000,10.450796,0.5248
exp,2.6341,-0.962002,0.523471,0.000,10.469458,0.5268
exp,2.6444,-0.959908,0.523471,0.000,10.509691,0.5289
exp,2.6562,-0.953594,0.527532,0.000,10.550678,0.5312
exp,2.6714,-0.951484,0.527532,0.000,10.597781,0.5343
exp,2.6839,-0.947245,0.529887,0.000,10.597781,0.5368
exp,2.6931,-0.945126,0.529887,0.000,10.597780,0.5386
exp,2.6954,-0.942994,0.532928,0.000,10.597780,0.5391
exp,2.7054,-0.936572,0.537242,0.000,10.708241,0.5411
exp,2.7179,-0.930111,0.539695,0.000,10.793944,0.5436
exp,2.7298,-0.923625,0.542206,0.000,10.844166,0.5460
exp,2.7345,-0.921456,0.542206,0.000,10.844166,0.5469
exp,2.7463,-0.921456,0.542206,0.000,10.844166,0.5493
exp,2.7550,-0.919278,0.544577,0.000,10.891584,0.5510
exp,2.7667,-0.914908,0.547869,0.000,10.891585,0.5533
exp,2.7791,-0.908303,0.551926,0.000,10.991884,0.5558
exp,2.7907,-0.903878,0.554409,0.000,11.038561,0.5581
exp,2.7943,-0.899443,0.554409,0.000,11.088216,0.5589
exp,2.8049,-0.897216,0.556716,0.000,11.088216,0.5610
exp,2.8165,-0.894986,0.557447,0.000,11.134353,0.5633
exp,2.8276,-0.890518,0.559559,0.000,11.148969,0.5655
exp,2.8404,-0.886014,0.564091,0.000,11.237447,0.5681
exp,2.8439,-0.883758,0.564091,0.000,11.281848,0.5688
exp,2.8540,-0.879225,0.566641,0.000,11.332860,0.5708
exp,2.8643,-0.874678,0.569354,0.000,11.346645,0.5729
exp,2.8770,-0.872401,0.569354,0.000,11.387109,0.5754
exp,2.8903,-0.870115,0.571396,0.000,11.427957,0.5781
exp,2.8940,-0.870115,0.571396,0.000,11.427957,0.5788
exp,2.9039,-0.867830,0.571396,0.000,11.531865,0.5808
exp,2.9150,-0.865523,0.576591,0.000,11.546769,0.5830
exp,2.9262,-0.860897,0.579306,0.000,11.586154,0.5852
exp,2.9379,-0.853910,0.583746,0.000,11.674958,0.5876
exp,2.9507,-0.846895,0.586077,0.000,11.721586,0.5901
exp,2.9544,-0.846895,0.586077,0.000,11.721585,0.5909
exp,2.9644,-0.844551,0.586077,0.000,11.721586,0.5929
exp,2.9755,-0.839839,0.589380,0.000,11.772984,0.5951
exp,2.9880,-0.835108,0.591365,0.000,11.827340,0.5976
exp,2.9997,-0.827975,0.596077,0.000,11.871647,0.5999
exp,3.0043,-0.823206,0.596077,0.000,11.921571,0.6009
exp,3.0143,-0.818419,0.598419,0.000,11.968426,0.6029
exp,3.0249,-0.813624,0.599334,0.000,11.968427,0.6050
exp,3.0373,-0.808805,0.603446,0.000,12.026578,0.6075
exp,3.0480,-0.806391,0.603446,0.000,12.068958,0.6096
exp,3.0616,-0.801554,0.605920,0.000,12.118448,0.6123
exp,3.0644,-0.799122,0.608060,0.000,12.161236,0.6129
exp,3.0740,-0.794246,0.610770,0.000,12.161237,0.6148
exp,3.0853,-0.789348,0.613244,0.000,12.264914,0.6171
exp,3.0972,-0.786895,0.613244,0.000,12.264915,0.6194
exp,3.1096,-0.779518,0.615491,0.000,12.309854,0.6219
exp,3.1146,-0.777047,0.617856,0.000,12.309854,0.6229
exp,3.1251,-0.774565,0.620341,0.000,12.357161,0.6250
exp,3.1342,-0.772084,0.620341,0.000,12.406858,0.6268
exp,3.1466,-0.764613,0.625237,0.000,12.426644,0.6293
exp,3.1582,-0.759601,0.627725,0.000,12.504776,0.6316
exp,3.1704,-0.754570,0.630025,0.000,12.554534,0.6341
exp,3.1739,-0.752050,0.630025,0.000,12.600534,0.6348
exp,3.1843,-0.746987,0.633171,0.000,12.649397,0.6369
exp,3.1952,-0.744454,0.633171,0.000,12.663464,0.6390
exp,3.2107,-0.744454,0.633171,0.000,12.663463,0.6421
exp,3.2201,-0.739372,0.635247,0.000,12.704984,0.6440
exp,3.2246,-0.731711,0.640514,0.000,12.748174,0.6449
exp,3.2341,-0.726572,0.642377,0.000,12.847574,0.6468
exp,3.2442,-0.721426,0.643271,0.000,12.865471,0.6488
exp,3.2563,-0.713668,0.647185,0.000,12.903681,0.6513
exp,3.2704,-0.711079,0.647185,0.000,12.943746,0.6541
exp,3.2809,-0.708481,0.649600,0.000,12.992035,0.6562
exp,3.2844,-0.703284,0.649600,0.000,12.992035,0.6569
exp,3.2942,-0.698048,0.654510,0.000,12.992035,0.6588
exp,3.3051,-0.695427,0.655215,0.000,13.090247,0.6610
exp,3.3180,-0.687549,0.657175,0.000,13.143533,0.6636
exp,3.3299,-0.684911,0.659343,0.000,13.186911,0.6660
exp,3.3352,-0.679626,0.661913,0.000,13.186911,0.6670
exp,3.3456,-0.679626,0.661913,0.000,13.186911,0.6691
exp,3.3549,-0.679626,0.661913,0.000,13.186911,0.6710
exp,3.3670,-0.671635,0.669275,0.000,13.285893,0.6734
exp,3.3788,-0.666271,0.671687,0.000,13.385539,0.6758
exp,3.3841,-0.660897,0.671687,0.000,13.433784,0.6768
exp,3.3955,-0.658201,0.674047,0.000,13.480975,0.6791
exp,3.4039,-0.652805,0.675098,0.000,13.480975,0.6808
exp,3.4158,-0.647388,0.679059,0.000,13.501998,0.6832
exp,3.4280,-0.639230,0.681422,0.000,13.581227,0.6856
exp,3.4403,-0.631043,0.683860,0.000,13.628483,0.6881
exp,3.4441,-0.625572,0.683860,0.000,13.677237,0.6888
exp,3.4539,-0.622827,0.686314,0.000,13.677237,0.6908
exp,3.4646,-0.620082,0.686314,0.000,13.726330,0.6929
exp,3.4768,-0.611805,0.691150,0.000,13.780647,0.6954
exp,3.4889,-0.603491,0.693592,0.000,13.871877,0.6978
exp,3.4941,-0.597933,0.695997,0.000,13.919987,0.6988
exp,3.5041,-0.595149,0.695997,0.000,13.940882,0.7000
exp,3.5142,-0.589573,0.697042,0.000,13.964459,0.7000
exp,3.5268,-0.583987,0.698221,0.000,13.964459,0.7000
exp,3.5379,-0.581194,0.698221,0.000,13.964458,0.7000
exp,3.5504,-0.575608,0.698221,0.000,13.964458,0.7000
